2024-03-29 21:51:08,091 INFO    StreamThr :93889 [internal.py:wandb_internal():86] W&B internal server running at pid: 93889, started at: 2024-03-29 21:51:08.090938
2024-03-29 21:51:15,185 INFO    SenderThread:93889 [sender.py:send_exit():594] send defer
2024-03-29 21:51:15,185 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:15,185 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-29 21:51:15,185 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:15,185 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 0
2024-03-29 21:51:15,185 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 1
2024-03-29 21:51:15,185 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:15,185 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-29 21:51:15,186 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:15,186 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 1
2024-03-29 21:51:15,186 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 2
2024-03-29 21:51:15,186 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:15,186 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-29 21:51:15,186 INFO    HandlerThread:93889 [system_monitor.py:finish():203] Stopping system monitor
2024-03-29 21:51:15,186 DEBUG   SystemMonitor:93889 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-29 21:51:15,186 DEBUG   SystemMonitor:93889 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-29 21:51:15,186 DEBUG   SystemMonitor:93889 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-29 21:51:15,187 INFO    HandlerThread:93889 [interfaces.py:finish():202] Joined cpu monitor
2024-03-29 21:51:15,187 INFO    HandlerThread:93889 [interfaces.py:finish():202] Joined disk monitor
2024-03-29 21:51:15,196 INFO    HandlerThread:93889 [interfaces.py:finish():202] Joined gpu monitor
2024-03-29 21:51:15,196 INFO    HandlerThread:93889 [interfaces.py:finish():202] Joined memory monitor
2024-03-29 21:51:15,197 INFO    HandlerThread:93889 [interfaces.py:finish():202] Joined network monitor
2024-03-29 21:51:15,197 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:15,197 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 2
2024-03-29 21:51:15,197 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 3
2024-03-29 21:51:15,197 DEBUG   SenderThread:93889 [sender.py:send():379] send: stats
2024-03-29 21:51:15,197 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:15,197 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-29 21:51:15,198 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:15,198 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 3
2024-03-29 21:51:15,198 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 4
2024-03-29 21:51:15,198 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:15,198 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-29 21:51:15,198 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:15,198 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 4
2024-03-29 21:51:15,198 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 5
2024-03-29 21:51:15,198 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:15,198 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-29 21:51:15,199 DEBUG   SenderThread:93889 [sender.py:send():379] send: summary
2024-03-29 21:51:15,199 INFO    SenderThread:93889 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-29 21:51:15,199 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:15,199 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 5
2024-03-29 21:51:15,199 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 6
2024-03-29 21:51:15,199 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:15,199 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-29 21:51:15,199 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:15,200 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 6
2024-03-29 21:51:15,202 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: status_report
2024-03-29 21:51:15,436 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 7
2024-03-29 21:51:15,436 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:15,436 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-29 21:51:15,436 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:15,436 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 7
2024-03-29 21:51:15,652 INFO    Thread-12 :93889 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/config.yaml
2024-03-29 21:51:15,653 INFO    Thread-12 :93889 [dir_watcher.py:_on_file_created():271] file/dir created: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/wandb-summary.json
2024-03-29 21:51:16,182 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-29 21:51:16,653 INFO    Thread-12 :93889 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/output.log
2024-03-29 21:51:17,155 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 8
2024-03-29 21:51:17,155 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: poll_exit
2024-03-29 21:51:17,156 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:17,156 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-29 21:51:17,156 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:17,156 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 8
2024-03-29 21:51:17,156 INFO    SenderThread:93889 [job_builder.py:build():318] Attempting to build job artifact
2024-03-29 21:51:17,156 INFO    SenderThread:93889 [job_builder.py:_get_source_type():455] is repo sourced job
2024-03-29 21:51:17,166 INFO    SenderThread:93889 [job_builder.py:build():431] adding wandb-job metadata file
2024-03-29 21:51:17,172 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 9
2024-03-29 21:51:17,172 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:17,172 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-29 21:51:17,172 DEBUG   SenderThread:93889 [sender.py:send():379] send: artifact
2024-03-29 21:51:17,183 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-29 21:51:17,653 INFO    Thread-12 :93889 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/output.log
2024-03-29 21:51:18,081 INFO    SenderThread:93889 [sender.py:send_artifact():1468] sent artifact job-https___github.com_m4xig1_SpExPlus_LibriSpeech.git_train.py - {'id': 'QXJ0aWZhY3Q6Nzc2MTkzMTE5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MzY4NzAwNg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc2MTk4NTI3', 'versionIndex': 4}}}
2024-03-29 21:51:18,081 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:18,081 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 9
2024-03-29 21:51:18,081 INFO    SenderThread:93889 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-29 21:51:18,654 INFO    SenderThread:93889 [dir_watcher.py:finish():388] scan: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files
2024-03-29 21:51:18,654 INFO    SenderThread:93889 [dir_watcher.py:finish():402] scan save: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/wandb-summary.json wandb-summary.json
2024-03-29 21:51:18,654 INFO    SenderThread:93889 [dir_watcher.py:finish():402] scan save: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/config.yaml config.yaml
2024-03-29 21:51:18,654 INFO    SenderThread:93889 [dir_watcher.py:finish():402] scan save: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/requirements.txt requirements.txt
2024-03-29 21:51:18,654 INFO    SenderThread:93889 [dir_watcher.py:finish():402] scan save: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/output.log output.log
2024-03-29 21:51:18,654 INFO    SenderThread:93889 [dir_watcher.py:finish():402] scan save: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/wandb-metadata.json wandb-metadata.json
2024-03-29 21:51:18,654 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 10
2024-03-29 21:51:18,655 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: poll_exit
2024-03-29 21:51:18,655 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:18,655 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-29 21:51:18,656 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:18,656 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 10
2024-03-29 21:51:18,656 INFO    SenderThread:93889 [file_pusher.py:finish():172] shutting down file pusher
2024-03-29 21:51:19,140 INFO    wandb-upload_0:93889 [upload_job.py:push():131] Uploaded file /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/wandb-summary.json
2024-03-29 21:51:19,184 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-29 21:51:19,185 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: poll_exit
2024-03-29 21:51:19,367 INFO    wandb-upload_3:93889 [upload_job.py:push():131] Uploaded file /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/output.log
2024-03-29 21:51:19,888 INFO    wandb-upload_2:93889 [upload_job.py:push():131] Uploaded file /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/requirements.txt
2024-03-29 21:51:20,185 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-29 21:51:20,186 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: poll_exit
2024-03-29 21:51:20,361 INFO    wandb-upload_1:93889 [upload_job.py:push():131] Uploaded file /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/files/config.yaml
2024-03-29 21:51:20,561 INFO    Thread-11 (_thread_body):93889 [sender.py:transition_state():614] send defer: 11
2024-03-29 21:51:20,562 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:20,562 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-29 21:51:20,563 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:20,563 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 11
2024-03-29 21:51:20,563 INFO    SenderThread:93889 [file_pusher.py:join():178] waiting for file pusher
2024-03-29 21:51:20,563 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 12
2024-03-29 21:51:20,563 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:20,563 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-29 21:51:20,563 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:20,564 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 12
2024-03-29 21:51:20,564 INFO    SenderThread:93889 [file_stream.py:finish():614] file stream finish called
2024-03-29 21:51:20,725 INFO    SenderThread:93889 [file_stream.py:finish():618] file stream finish is done
2024-03-29 21:51:20,725 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 13
2024-03-29 21:51:20,725 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:20,725 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-29 21:51:20,726 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:20,726 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 13
2024-03-29 21:51:20,726 INFO    SenderThread:93889 [sender.py:transition_state():614] send defer: 14
2024-03-29 21:51:20,726 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: defer
2024-03-29 21:51:20,726 INFO    HandlerThread:93889 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-29 21:51:20,726 DEBUG   SenderThread:93889 [sender.py:send():379] send: final
2024-03-29 21:51:20,726 DEBUG   SenderThread:93889 [sender.py:send():379] send: footer
2024-03-29 21:51:20,726 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: defer
2024-03-29 21:51:20,726 INFO    SenderThread:93889 [sender.py:send_request_defer():610] handle sender defer: 14
2024-03-29 21:51:20,727 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-29 21:51:20,728 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-29 21:51:20,728 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: server_info
2024-03-29 21:51:20,728 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: get_summary
2024-03-29 21:51:20,728 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-29 21:51:20,728 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: poll_exit
2024-03-29 21:51:20,728 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: poll_exit
2024-03-29 21:51:20,728 DEBUG   SenderThread:93889 [sender.py:send_request():406] send_request: server_info
2024-03-29 21:51:20,730 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-29 21:51:20,887 INFO    MainThread:93889 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2024-03-29 21:51:20,887 INFO    MainThread:93889 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2024-03-29 21:51:20,887 INFO    MainThread:93889 [wandb_run.py:_footer_sync_info():3879] logging synced files
2024-03-29 21:51:20,888 DEBUG   HandlerThread:93889 [handler.py:handle_request():146] handle_request: shutdown
2024-03-29 21:51:20,888 INFO    HandlerThread:93889 [handler.py:finish():866] shutting down handler
2024-03-29 21:51:21,728 INFO    WriterThread:93889 [datastore.py:close():296] close: /home/m4xig1/speaker_extraction_SpEx/wandb/run-20240329_215108-mya3lbe4/run-mya3lbe4.wandb
2024-03-29 21:51:21,887 INFO    SenderThread:93889 [sender.py:finish():1546] shutting down sender
2024-03-29 21:51:21,887 INFO    SenderThread:93889 [file_pusher.py:finish():172] shutting down file pusher
2024-03-29 21:51:21,887 INFO    SenderThread:93889 [file_pusher.py:join():178] waiting for file pusher
